frame,timestamp_ms,body_nose_vis,body_nose_x,body_nose_y,body_nose_z,body_left_eye_inner_vis,body_left_eye_inner_x,body_left_eye_inner_y,body_left_eye_inner_z,body_left_eye_vis,body_left_eye_x,body_left_eye_y,body_left_eye_z,body_left_eye_outer_vis,body_left_eye_outer_x,body_left_eye_outer_y,body_left_eye_outer_z,body_right_eye_inner_vis,body_right_eye_inner_x,body_right_eye_inner_y,body_right_eye_inner_z,body_right_eye_vis,body_right_eye_x,body_right_eye_y,body_right_eye_z,body_right_eye_outer_vis,body_right_eye_outer_x,body_right_eye_outer_y,body_right_eye_outer_z,body_left_ear_vis,body_left_ear_x,body_left_ear_y,body_left_ear_z,body_right_ear_vis,body_right_ear_x,body_right_ear_y,body_right_ear_z,body_mouth_left_vis,body_mouth_left_x,body_mouth_left_y,body_mouth_left_z,body_mouth_right_vis,body_mouth_right_x,body_mouth_right_y,body_mouth_right_z,body_left_shoulder_vis,body_left_shoulder_x,body_left_shoulder_y,body_left_shoulder_z,body_right_shoulder_vis,body_right_shoulder_x,body_right_shoulder_y,body_right_shoulder_z,body_left_elbow_vis,body_left_elbow_x,body_left_elbow_y,body_left_elbow_z,body_right_elbow_vis,body_right_elbow_x,body_right_elbow_y,body_right_elbow_z,body_left_wrist_vis,body_left_wrist_x,body_left_wrist_y,body_left_wrist_z,body_right_wrist_vis,body_right_wrist_x,body_right_wrist_y,body_right_wrist_z,body_left_pinky_vis,body_left_pinky_x,body_left_pinky_y,body_left_pinky_z,body_right_pinky_vis,body_right_pinky_x,body_right_pinky_y,body_right_pinky_z,body_left_index_vis,body_left_index_x,body_left_index_y,body_left_index_z,body_right_index_vis,body_right_index_x,body_right_index_y,body_right_index_z,body_left_thumb_vis,body_left_thumb_x,body_left_thumb_y,body_left_thumb_z,body_right_thumb_vis,body_right_thumb_x,body_right_thumb_y,body_right_thumb_z,body_left_hip_vis,body_left_hip_x,body_left_hip_y,body_left_hip_z,body_right_hip_vis,body_right_hip_x,body_right_hip_y,body_right_hip_z,body_left_knee_vis,body_left_knee_x,body_left_knee_y,body_left_knee_z,body_right_knee_vis,body_right_knee_x,body_right_knee_y,body_right_knee_z,body_left_ankle_vis,body_left_ankle_x,body_left_ankle_y,body_left_ankle_z,body_right_ankle_vis,body_right_ankle_x,body_right_ankle_y,body_right_ankle_z,body_left_heel_vis,body_left_heel_x,body_left_heel_y,body_left_heel_z,body_right_heel_vis,body_right_heel_x,body_right_heel_y,body_right_heel_z,body_left_foot_index_vis,body_left_foot_index_x,body_left_foot_index_y,body_left_foot_index_z,body_right_foot_index_vis,body_right_foot_index_x,body_right_foot_index_y,body_right_foot_index_z,hand_right_0_x,hand_right_0_y,hand_right_0_z,hand_right_1_x,hand_right_1_y,hand_right_1_z,hand_right_2_x,hand_right_2_y,hand_right_2_z,hand_right_3_x,hand_right_3_y,hand_right_3_z,hand_right_4_x,hand_right_4_y,hand_right_4_z,hand_right_5_x,hand_right_5_y,hand_right_5_z,hand_right_6_x,hand_right_6_y,hand_right_6_z,hand_right_7_x,hand_right_7_y,hand_right_7_z,hand_right_8_x,hand_right_8_y,hand_right_8_z,hand_right_9_x,hand_right_9_y,hand_right_9_z,hand_right_10_x,hand_right_10_y,hand_right_10_z,hand_right_11_x,hand_right_11_y,hand_right_11_z,hand_right_12_x,hand_right_12_y,hand_right_12_z,hand_right_13_x,hand_right_13_y,hand_right_13_z,hand_right_14_x,hand_right_14_y,hand_right_14_z,hand_right_15_x,hand_right_15_y,hand_right_15_z,hand_right_16_x,hand_right_16_y,hand_right_16_z,hand_right_17_x,hand_right_17_y,hand_right_17_z,hand_right_18_x,hand_right_18_y,hand_right_18_z,hand_right_19_x,hand_right_19_y,hand_right_19_z,hand_right_20_x,hand_right_20_y,hand_right_20_z,hand_left_0_x,hand_left_0_y,hand_left_0_z,hand_left_1_x,hand_left_1_y,hand_left_1_z,hand_left_2_x,hand_left_2_y,hand_left_2_z,hand_left_3_x,hand_left_3_y,hand_left_3_z,hand_left_4_x,hand_left_4_y,hand_left_4_z,hand_left_5_x,hand_left_5_y,hand_left_5_z,hand_left_6_x,hand_left_6_y,hand_left_6_z,hand_left_7_x,hand_left_7_y,hand_left_7_z,hand_left_8_x,hand_left_8_y,hand_left_8_z,hand_left_9_x,hand_left_9_y,hand_left_9_z,hand_left_10_x,hand_left_10_y,hand_left_10_z,hand_left_11_x,hand_left_11_y,hand_left_11_z,hand_left_12_x,hand_left_12_y,hand_left_12_z,hand_left_13_x,hand_left_13_y,hand_left_13_z,hand_left_14_x,hand_left_14_y,hand_left_14_z,hand_left_15_x,hand_left_15_y,hand_left_15_z,hand_left_16_x,hand_left_16_y,hand_left_16_z,hand_left_17_x,hand_left_17_y,hand_left_17_z,hand_left_18_x,hand_left_18_y,hand_left_18_z,hand_left_19_x,hand_left_19_y,hand_left_19_z,hand_left_20_x,hand_left_20_y,hand_left_20_z
10,333,0.9999,0.550782,0.417525,-0.215308,0.9998,0.563182,0.408558,-0.159313,0.9997,0.568769,0.408876,-0.159226,0.9997,0.575052,0.409346,-0.159218,0.9998,0.541892,0.408309,-0.177256,0.9998,0.533931,0.408462,-0.177189,0.9998,0.526052,0.408665,-0.177053,0.9997,0.585771,0.416182,0.032759,0.9998,0.512966,0.414598,0.010077,0.9999,0.562532,0.429761,-0.131135,0.9999,0.535802,0.4292,-0.150424,0.9999,0.63571,0.479437,0.054667,0.9998,0.455954,0.479421,0.059674,0.9969,0.79813,0.490713,-0.29073,0.994,0.312598,0.496444,-0.323703,0.9858,0.672622,0.495957,-0.664371,0.9789,0.438687,0.502879,-0.711625,0.943,0.636748,0.497516,-0.757721,0.9395,0.472542,0.502321,-0.803485,0.9357,0.62677,0.495203,-0.705634,0.9322,0.481143,0.500234,-0.762272,0.918,0.63146,0.495675,-0.652866,0.9124,0.474671,0.500899,-0.703619,0.9995,0.600567,0.640537,-0.016529,0.999,0.494906,0.641667,0.016377,0.9138,0.580188,0.786824,-0.07678,0.8767,0.501936,0.781941,-0.045646,0.8882,0.551021,0.925184,0.075481,0.8327,0.507525,0.909889,0.112798,0.3899,,,,0.4357,,,,0.8523,0.532275,0.976004,-0.187194,0.8094,0.504006,0.967634,-0.130389,0.432897,0.510095,0.0,0.451067,0.514711,0.000349,0.470586,0.512121,0.00087,0.48397,0.51032,-0.000116,0.495745,0.50972,-0.001403,0.479676,0.503073,0.003701,0.497264,0.501783,-0.001205,0.510036,0.501778,-0.005733,0.520903,0.501469,-0.009224,0.477882,0.501001,-0.000969,0.497737,0.499488,-0.006271,0.512152,0.498898,-0.011189,0.524554,0.497746,-0.014624,0.473512,0.50018,-0.006578,0.49362,0.499005,-0.012481,0.507746,0.499134,-0.016332,0.519567,0.498781,-0.018726,0.467573,0.500217,-0.012398,0.48337,0.499718,-0.017489,0.49498,0.499644,-0.020004,0.505286,0.499592,-0.021771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,366,0.9999,0.550778,0.417529,-0.304533,0.9998,0.563152,0.408706,-0.257135,0.9997,0.568723,0.409011,-0.257065,0.9997,0.575093,0.409463,-0.257072,0.9998,0.541886,0.408453,-0.263144,0.9998,0.533928,0.408557,-0.263112,0.9998,0.526026,0.408742,-0.262994,0.9997,0.5858,0.416226,-0.033795,0.9998,0.512935,0.414608,-0.055498,0.9999,0.562537,0.429779,-0.221321,0.9999,0.53577,0.429195,-0.229809,0.9999,0.635722,0.479663,-0.004265,0.9998,0.455587,0.479459,-0.004723,0.9969,0.798131,0.490687,-0.392827,0.9941,0.312195,0.496455,-0.421842,0.986,0.675991,0.495905,-0.784434,0.979,0.431419,0.502847,-0.848667,0.9442,0.638379,0.497552,-0.883808,0.9401,0.466053,0.502613,-0.945684,0.937,0.627671,0.495234,-0.834633,0.9329,0.476658,0.500489,-0.908665,0.9195,0.634027,0.495668,-0.774842,0.9132,0.469731,0.500984,-0.844147,0.9995,0.600475,0.640953,-0.014948,0.999,0.494685,0.642176,0.014771,0.9154,0.58018,0.787786,-0.078025,0.8806,0.50194,0.782542,-0.046819,0.8903,0.550788,0.925191,0.098697,0.8365,0.507585,0.909799,0.13371,0.3917,,,,0.4361,,,,0.8552,0.533782,0.975913,-0.170278,0.8139,0.506012,0.967487,-0.11599,0.433242,0.509797,0.0,0.451653,0.514678,0.00175,0.471595,0.512248,0.002898,0.485088,0.510404,0.002243,0.496582,0.509646,0.001315,0.480133,0.502652,0.005182,0.497154,0.501628,0.000857,0.508015,0.502841,-0.003411,0.517072,0.503806,-0.006758,0.478407,0.500529,-5.3e-05,0.498268,0.499093,-0.004479,0.51255,0.498582,-0.009108,0.524676,0.49759,-0.012558,0.474157,0.499862,-0.006169,0.494601,0.498899,-0.011199,0.508653,0.498707,-0.014931,0.520339,0.498048,-0.017532,0.468628,0.50032,-0.012415,0.484712,0.500055,-0.016922,0.496257,0.499558,-0.019358,0.506482,0.498996,-0.021251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,399,0.9999,0.550791,0.417676,-0.167485,0.9998,0.563251,0.408914,-0.123522,0.9997,0.568749,0.409205,-0.123452,0.9997,0.575136,0.409633,-0.123451,0.9998,0.542005,0.408698,-0.125585,0.9998,0.534031,0.40879,-0.125575,0.9998,0.526083,0.408965,-0.125473,0.9997,0.585911,0.416269,0.087626,0.9998,0.512945,0.414696,0.073486,0.9999,0.562567,0.429881,-0.090448,0.9999,0.535787,0.429202,-0.094933,0.9999,0.636351,0.47956,0.104034,0.9998,0.455809,0.479364,0.120933,0.9969,0.798439,0.49071,-0.233846,0.9937,0.313067,0.496468,-0.239498,0.986,0.673742,0.496601,-0.546284,0.9786,0.431465,0.502967,-0.615258,0.9442,0.635993,0.498103,-0.628923,0.9392,0.466292,0.502979,-0.700953,0.937,0.625376,0.495785,-0.576522,0.932,0.476706,0.500688,-0.663098,0.9195,0.629405,0.496345,-0.531825,0.9122,0.469861,0.501093,-0.608293,0.9995,0.60067,0.640262,-0.015865,0.999,0.49478,0.641491,0.015724,0.918,0.580182,0.787444,-0.078773,0.8838,0.501996,0.782626,-0.048753,0.8934,0.550814,0.925371,0.057544,0.8408,0.508118,0.911271,0.096623,0.39,,,,0.4369,,,,0.8588,0.53204,0.976544,-0.211798,0.8177,0.504775,0.968134,-0.150324,0.434093,0.509825,0.0,0.452462,0.514655,0.001292,0.472409,0.512228,0.001945,0.486084,0.510326,0.000951,0.497865,0.509989,-0.000316,0.480671,0.502538,0.0041,0.498564,0.501293,-0.000269,0.510953,0.501499,-0.004325,0.521277,0.501447,-0.007541,0.478664,0.500542,-0.000972,0.498889,0.499386,-0.005835,0.513043,0.499285,-0.010252,0.524795,0.49867,-0.013354,0.474321,0.499966,-0.006881,0.495054,0.498999,-0.012071,0.509114,0.498696,-0.01547,0.520789,0.49808,-0.017797,0.468691,0.500374,-0.012945,0.484484,0.500195,-0.017511,0.496013,0.49987,-0.019789,0.506293,0.499577,-0.021519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,433,0.9999,0.551046,0.417194,-0.196868,0.9998,0.563525,0.408278,-0.153109,0.9997,0.568929,0.408668,-0.153044,0.9997,0.575205,0.409152,-0.153041,0.9998,0.54213,0.408075,-0.155514,0.9998,0.534056,0.408285,-0.155498,0.9998,0.526109,0.40858,-0.155401,0.9997,0.586012,0.416055,0.060586,0.9998,0.512904,0.414596,0.05056,0.9999,0.56297,0.429503,-0.11942,0.9999,0.535893,0.429037,-0.124027,0.9999,0.636372,0.479644,0.082395,0.9998,0.455813,0.479369,0.101156,0.9967,0.798603,0.491204,-0.245761,0.9935,0.314783,0.496631,-0.270842,0.9857,0.674753,0.497035,-0.57598,0.9785,0.433369,0.503573,-0.625094,0.9436,0.638867,0.499036,-0.659282,0.939,0.468203,0.503441,-0.705303,0.9363,0.628644,0.496707,-0.610807,0.9318,0.477757,0.501467,-0.668061,0.9188,0.632687,0.497215,-0.563696,0.9123,0.470856,0.501841,-0.616985,0.9995,0.600321,0.640409,-0.015032,0.999,0.494486,0.641495,0.014881,0.9192,0.58,0.787424,-0.066678,0.8858,0.502537,0.782426,-0.039783,0.8956,0.550811,0.925336,0.058084,0.8445,0.508144,0.910121,0.099749,0.3948,,,,0.4406,,,,0.8615,0.532034,0.976574,-0.203186,0.8213,0.50486,0.967996,-0.141507,0.435006,0.510052,0.0,0.453575,0.514691,0.002139,0.473558,0.512188,0.00324,0.487327,0.510225,0.002467,0.499334,0.510173,0.001467,0.481734,0.50233,0.005664,0.500189,0.501021,0.002202,0.512937,0.500458,-0.001147,0.523719,0.499554,-0.004057,0.479768,0.500436,0.000239,0.499834,0.499509,-0.003965,0.513726,0.499529,-0.007938,0.525065,0.499039,-0.010862,0.475565,0.499925,-0.005995,0.496164,0.499612,-0.010726,0.50953,0.500101,-0.013737,0.520471,0.500067,-0.015894,0.470513,0.500471,-0.012357,0.486544,0.500547,-0.016775,0.497914,0.50053,-0.019015,0.507838,0.500427,-0.02076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,466,0.9999,0.551344,0.41731,-0.208467,0.9998,0.563791,0.408326,-0.164209,0.9997,0.569087,0.408716,-0.164148,0.9997,0.575444,0.409189,-0.164148,0.9998,0.542317,0.408135,-0.166891,0.9998,0.534264,0.408359,-0.166872,0.9998,0.526344,0.408637,-0.166773,0.9997,0.586189,0.416126,0.052923,0.9998,0.512895,0.414658,0.036985,0.9999,0.563187,0.429683,-0.130535,0.9999,0.536106,0.429231,-0.135564,0.9999,0.636373,0.479787,0.07364,0.9998,0.455912,0.479472,0.085439,0.9966,0.798608,0.492268,-0.255663,0.9933,0.314973,0.497002,-0.3007,0.9855,0.674557,0.497813,-0.631337,0.9778,0.44081,0.504272,-0.696599,0.943,0.638393,0.500063,-0.72303,0.9375,0.473908,0.503561,-0.786381,0.9356,0.628474,0.497791,-0.671831,0.9301,0.482989,0.501618,-0.742732,0.9179,0.63262,0.498271,-0.619485,0.91,0.476523,0.502113,-0.687629,0.9994,0.600407,0.639956,-0.015018,0.999,0.494318,0.641113,0.014872,0.9195,0.579993,0.787197,-0.086871,0.8871,0.502647,0.782045,-0.056034,0.8955,0.550719,0.925465,0.052857,0.8452,0.508134,0.9101,0.090642,0.3891,,,,0.4363,,,,0.8611,0.532064,0.977042,-0.216284,0.8217,0.503844,0.967963,-0.160742,0.435686,0.510392,0.0,0.454189,0.515063,0.002137,0.473862,0.512437,0.003352,0.487526,0.510334,0.002665,0.499578,0.509786,0.001732,0.482121,0.502717,0.006273,0.500199,0.50153,0.002798,0.512733,0.501317,-0.00075,0.523372,0.500734,-0.00367,0.480445,0.500713,0.00082,0.50067,0.499512,-0.003059,0.514884,0.499047,-0.007024,0.526628,0.498028,-0.009928,0.476589,0.500142,-0.005505,0.497701,0.499385,-0.009859,0.511987,0.499175,-0.012905,0.523643,0.498495,-0.015068,0.4719,0.500657,-0.011998,0.48904,0.500419,-0.01592,0.500912,0.500059,-0.017835,0.511195,0.499605,-0.019343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,499,0.9999,0.551268,0.41729,-0.194491,0.9998,0.563809,0.40829,-0.14819,0.9997,0.569124,0.408697,-0.148118,0.9997,0.575468,0.409186,-0.148121,0.9998,0.542215,0.408103,-0.152599,0.9998,0.534083,0.408343,-0.152566,0.9999,0.526201,0.408634,-0.152459,0.9997,0.586244,0.416165,0.068663,0.9998,0.512737,0.414748,0.042908,0.9999,0.563195,0.429726,-0.117332,0.9999,0.536024,0.42925,-0.12495,0.9999,0.636358,0.480753,0.089352,0.9997,0.455912,0.479923,0.085,0.9965,0.798474,0.493228,-0.238925,0.9931,0.315158,0.49749,-0.281805,0.9853,0.674766,0.498068,-0.581535,0.9771,0.444892,0.504311,-0.640585,0.9427,0.638082,0.500713,-0.666607,0.9358,0.476665,0.503604,-0.722627,0.9353,0.628103,0.498627,-0.618395,0.9282,0.485354,0.501948,-0.681902,0.9176,0.632488,0.499006,-0.569706,0.9079,0.478434,0.502417,-0.631489,0.9994,0.600412,0.63996,-0.013993,0.9989,0.494117,0.641117,0.013852,0.9215,0.580085,0.787172,-0.085213,0.8892,0.502472,0.782024,-0.055708,0.8975,0.550714,0.925131,0.065954,0.8484,0.507804,0.908887,0.092879,0.3901,,,,0.4354,,,,0.8633,0.531855,0.976968,-0.193119,0.8243,0.503605,0.967853,-0.159663,0.435504,0.510087,0.0,0.454513,0.514981,0.002252,0.473683,0.51252,0.003348,0.486852,0.510154,0.002461,0.499016,0.50927,0.001302,0.481802,0.502999,0.006451,0.500006,0.501898,0.002873,0.512226,0.502048,-0.000728,0.522704,0.501785,-0.003603,0.480107,0.500899,0.00082,0.500868,0.499585,-0.003001,0.515499,0.499085,-0.006976,0.527567,0.498097,-0.009906,0.476306,0.500155,-0.005714,0.497944,0.499248,-0.010187,0.51271,0.498743,-0.013543,0.524678,0.497906,-0.015928,0.471743,0.500449,-0.012363,0.489129,0.50022,-0.016349,0.500781,0.500185,-0.018232,0.51065,0.500098,-0.019716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,533,0.9999,0.550881,0.41767,-0.19345,0.9998,0.563756,0.408725,-0.149085,0.9997,0.569064,0.409145,-0.149018,0.9997,0.575429,0.409693,-0.149015,0.9998,0.542152,0.408413,-0.15183,0.9998,0.534051,0.408591,-0.1518,0.9998,0.52619,0.408794,-0.151694,0.9997,0.586268,0.416576,0.064205,0.9998,0.512732,0.414763,0.045087,0.9999,0.56291,0.430037,-0.116968,0.9999,0.535684,0.42932,-0.122457,0.9999,0.636334,0.480744,0.086355,0.9997,0.455786,0.479786,0.087982,0.9965,0.79862,0.494159,-0.248017,0.993,0.315728,0.497752,-0.278283,0.9857,0.674201,0.499345,-0.580095,0.9772,0.446474,0.504516,-0.641594,0.9442,0.636792,0.502809,-0.665006,0.9359,0.478182,0.503654,-0.725004,0.9369,0.625226,0.500699,-0.61509,0.9283,0.486923,0.501946,-0.683489,0.9196,0.631223,0.50062,-0.567023,0.9079,0.480623,0.502426,-0.632184,0.9994,0.600438,0.639764,-0.013816,0.9989,0.494243,0.640905,0.01369,0.9218,0.580175,0.786837,-0.085831,0.8909,0.502577,0.78181,-0.058969,0.8974,0.550702,0.924858,0.054737,0.8494,0.507828,0.908925,0.081892,0.3882,,,,0.4325,,,,0.8632,0.533125,0.976866,-0.204355,0.8244,0.503694,0.967767,-0.164714,0.435178,0.509103,0.0,0.453341,0.513852,0.001739,0.473905,0.510987,0.00332,0.487367,0.508626,0.003129,0.49836,0.507794,0.002678,0.481994,0.502647,0.005752,0.499645,0.501013,0.001907,0.511648,0.501307,-0.001897,0.521661,0.501251,-0.004858,0.480529,0.500516,0.000664,0.500759,0.498908,-0.003512,0.515276,0.498469,-0.007655,0.527467,0.497508,-0.010601,0.476686,0.499493,-0.00536,0.497998,0.497954,-0.010106,0.512589,0.497465,-0.01367,0.524453,0.496765,-0.016058,0.471725,0.499119,-0.011546,0.488737,0.498629,-0.015653,0.500829,0.498383,-0.017912,0.51133,0.498274,-0.019662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,566,0.9999,0.551108,0.417197,-0.188898,0.9998,0.563831,0.408383,-0.144576,0.9997,0.569129,0.408825,-0.144499,0.9997,0.575634,0.409393,-0.144491,0.9998,0.542254,0.408064,-0.147898,0.9998,0.534155,0.408289,-0.147859,0.9998,0.526276,0.408514,-0.147772,0.9997,0.586334,0.416417,0.066594,0.9998,0.512871,0.414588,0.045005,0.9999,0.563062,0.429682,-0.113298,0.9999,0.535888,0.428997,-0.119645,0.9999,0.636382,0.480918,0.089824,0.9997,0.455967,0.479579,0.085598,0.9963,0.798586,0.494462,-0.235502,0.9928,0.318374,0.497088,-0.269236,0.9855,0.675348,0.499329,-0.562277,0.9766,0.447757,0.503538,-0.614947,0.9437,0.63869,0.50287,-0.643799,0.9347,0.478677,0.502998,-0.694475,0.9363,0.627467,0.500727,-0.595605,0.927,0.48731,0.501557,-0.656228,0.9189,0.632711,0.500679,-0.549793,0.9066,0.481548,0.502044,-0.606443,0.9994,0.600555,0.639724,-0.01305,0.9989,0.494257,0.640708,0.012906,0.9236,0.580255,0.786508,-0.081044,0.8931,0.502468,0.781181,-0.058215,0.9,0.550773,0.924562,0.061516,0.8531,0.506878,0.908692,0.08405,0.3889,,,,0.4324,,,,0.8668,0.532972,0.976932,-0.195801,0.8283,0.503636,0.967993,-0.160901,0.434272,0.507003,0.0,0.453256,0.512025,0.001089,0.474178,0.508822,0.002434,0.488269,0.506213,0.002224,0.499277,0.505359,0.001657,0.480954,0.501347,0.003904,0.498838,0.499301,-0.001039,0.510184,0.499751,-0.005723,0.519509,0.499949,-0.009152,0.479313,0.499081,-0.000766,0.500247,0.497,-0.005507,0.515631,0.495857,-0.010418,0.529362,0.494175,-0.014065,0.47515,0.497887,-0.006289,0.496541,0.496046,-0.011832,0.511547,0.495151,-0.016153,0.52416,0.49393,-0.018979,0.469768,0.49738,-0.011916,0.486928,0.496768,-0.01666,0.499031,0.496414,-0.019276,0.509658,0.496095,-0.021247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,599,0.9999,0.551165,0.417207,-0.249932,0.9998,0.563922,0.408377,-0.20565,0.9997,0.569198,0.408818,-0.205579,0.9997,0.575738,0.409386,-0.205574,0.9998,0.54229,0.408061,-0.209325,0.9998,0.534171,0.408286,-0.209295,0.9998,0.526287,0.408512,-0.209185,0.9997,0.58652,0.416419,0.013019,0.9998,0.512864,0.414588,-0.01022,0.9999,0.563177,0.429725,-0.171056,0.9999,0.535933,0.429087,-0.177719,0.9999,0.636552,0.480924,0.034039,0.9997,0.455317,0.479663,0.03668,0.9964,0.7986,0.494504,-0.333835,0.9929,0.313604,0.495832,-0.35821,0.9857,0.674722,0.499532,-0.695817,0.9769,0.441458,0.501366,-0.743795,0.9447,0.636877,0.503046,-0.788067,0.9353,0.474194,0.501414,-0.831871,0.9374,0.625516,0.500904,-0.736696,0.9277,0.482676,0.500398,-0.791117,0.9202,0.63214,0.500816,-0.683898,0.9075,0.476302,0.500921,-0.735945,0.9994,0.600561,0.639982,-0.01329,0.9989,0.494245,0.640877,0.013142,0.9239,0.579672,0.786802,-0.08109,0.8936,0.502458,0.781148,-0.055656,0.9005,0.550724,0.924194,0.074402,0.8537,0.507034,0.908018,0.108128,0.387,,,,0.432,,,,0.8671,0.532932,0.976902,-0.186162,0.8292,0.504259,0.967959,-0.133501,0.43421,0.5051,0.0,0.452133,0.509749,-8.2e-05,0.472639,0.506535,0.000974,0.486127,0.503911,0.000765,0.496792,0.502663,0.000275,0.481505,0.499372,0.003414,0.498769,0.497045,-0.001558,0.510441,0.497343,-0.006334,0.520043,0.497395,-0.009791,0.47956,0.497135,-0.000631,0.499452,0.495055,-0.005431,0.514407,0.494248,-0.010386,0.528048,0.492867,-0.013972,0.474945,0.495756,-0.005643,0.495119,0.493849,-0.01123,0.50966,0.493251,-0.015446,0.522064,0.492232,-0.018118,0.468675,0.494927,-0.010859,0.485005,0.494143,-0.015619,0.496473,0.494019,-0.01803,0.506572,0.493849,-0.019764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,633,0.9999,0.551059,0.417894,-0.265344,0.9997,0.563927,0.408925,-0.222532,0.9997,0.569204,0.409332,-0.222477,0.9997,0.57574,0.409876,-0.222487,0.9998,0.54229,0.408599,-0.224218,0.9998,0.534173,0.408783,-0.224184,0.9998,0.526295,0.408962,-0.224099,0.9997,0.586555,0.416733,-0.001985,0.9998,0.512978,0.414789,-0.016285,0.9999,0.563118,0.430322,-0.184985,0.9999,0.535823,0.429588,-0.189055,0.9999,0.636468,0.480804,0.022579,0.9997,0.457089,0.479581,0.028457,0.9963,0.798543,0.494397,-0.362513,0.9926,0.315075,0.49403,-0.383107,0.9851,0.676111,0.498847,-0.73447,0.9756,0.448811,0.498688,-0.783879,0.9433,0.63852,0.501833,-0.828887,0.9325,0.482864,0.499554,-0.875045,0.9359,0.626662,0.499716,-0.780468,0.9247,0.489012,0.499326,-0.835686,0.9185,0.634232,0.499661,-0.724658,0.9041,0.483308,0.499662,-0.777518,0.9994,0.600632,0.640007,-0.015056,0.9989,0.494384,0.640924,0.014928,0.9211,0.579748,0.786833,-0.086216,0.8921,0.502443,0.781304,-0.053559,0.8981,0.550179,0.924186,0.064186,0.8522,0.507051,0.908208,0.108196,0.3813,,,,0.4317,,,,0.8644,0.532879,0.976883,-0.206121,0.8285,0.504334,0.967903,-0.13412,0.434748,0.503425,0.0,0.451581,0.508093,0.00053,0.472293,0.504911,0.002244,0.485822,0.502309,0.002518,0.496087,0.501032,0.002516,0.481521,0.497978,0.005007,0.498495,0.495958,0.000377,0.509769,0.496615,-0.004324,0.518805,0.497002,-0.007638,0.480225,0.495738,0.00086,0.499765,0.493782,-0.003282,0.514712,0.493119,-0.007865,0.52813,0.491961,-0.011236,0.476218,0.494108,-0.004326,0.496024,0.49249,-0.009329,0.510114,0.492454,-0.013059,0.522017,0.492041,-0.015399,0.47051,0.492779,-0.009747,0.487118,0.491995,-0.014124,0.498524,0.492106,-0.016191,0.508484,0.492319,-0.017651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
