frame,timestamp_ms,mp_pose_detected,mp_mean_visibility,mn_pose_detected,mn_mean_score
520,17327,True,0.9182584105115948,True,0.7125863432884216
521,17361,True,0.9172958605217211,True,0.7228209972381592
522,17394,True,0.9154332984577526,True,0.684074342250824
523,17427,True,0.9148364139325691,True,0.6782483458518982
524,17461,True,0.9145068155996727,True,0.7071639895439148
525,17494,True,0.9137401653058601,True,0.6720753312110901
526,17527,True,0.9160136806242394,True,0.554186999797821
527,17561,True,0.9166709247863654,True,0.6288870573043823
528,17594,True,0.917770608808055,True,0.5452964305877686
529,17627,True,0.9197024088917356,True,0.6033781170845032
530,17660,True,0.9216042982809471,True,0.6050915122032166
531,17694,True,0.9205866934675159,True,0.6690328121185303
532,17727,True,0.9191056733781641,True,0.6472421288490295
533,17760,True,0.9168577302585948,True,0.628505527973175
534,17794,True,0.9132512211799622,True,0.538027286529541
535,17827,True,0.909266963149562,True,0.600082516670227
536,17860,True,0.9063327447934584,True,0.5972851514816284
537,17894,True,0.899021223638997,True,0.6716629266738892
538,17927,True,0.894532631744038,True,0.5900640487670898
539,17960,True,0.8897447793772726,True,0.5439829230308533
540,17994,True,0.884613573551178,True,0.5174574851989746
541,18027,True,0.8741114735603333,True,0.517859935760498
542,18060,True,0.8640623444860632,True,0.5565100312232971
543,18094,True,0.8578994752782764,True,0.5351694226264954
544,18127,True,0.8518616259098053,True,0.540105938911438
545,18160,True,0.8463047164859194,True,0.5395013689994812
546,18194,True,0.8388626927679236,True,0.4994775056838989
547,18227,True,0.8346366927479253,True,0.44047605991363525
548,18260,True,0.8262140037435474,True,0.48770657181739807
549,18294,True,0.8222493583505804,True,0.5328879356384277
550,18327,True,0.8183468029354558,True,0.4055904150009155
551,18360,True,0.8157921343138723,True,0.41647979617118835
552,18394,True,0.8096473352475599,True,0.40112265944480896
553,18427,True,0.806872675816218,True,0.4563017785549164
554,18460,True,0.8040151830875513,True,0.41751062870025635
555,18494,True,0.802587833368417,True,0.44154655933380127
556,18527,True,0.7974160878044186,True,0.43471187353134155
557,18560,True,0.7860777495485364,True,0.4257471263408661
558,18594,True,0.7733687090151238,True,0.4573461413383484
559,18627,True,0.7598006774981817,True,0.4825729429721832
560,18660,True,0.7494097315903866,True,0.5080624222755432
561,18693,True,0.7395736426115036,True,0.47910717129707336
562,18727,True,0.7345629388635809,True,0.5025917887687683
563,18760,True,0.7362312859658039,True,0.5225204825401306
564,18793,True,0.7392729818820953,True,0.5171574950218201
565,18827,True,0.7465316779685743,True,0.5417677164077759
566,18860,True,0.752104356433406,True,0.4696064293384552
567,18893,True,0.7594208762501226,True,0.40986719727516174
568,18927,True,0.7642267075451937,True,0.4232982099056244
569,18960,True,0.768186218810804,True,0.4710063934326172
570,18993,True,0.7680645476688038,True,0.4406990706920624
571,19027,True,0.7653936770829287,True,0.4734550416469574
572,19060,True,0.7659538433407292,True,0.5143394470214844
573,19093,True,0.7615889437270887,True,0.5192885994911194
574,19127,True,0.7572607506405223,True,0.5264525413513184
575,19160,True,0.7546213928497199,True,0.5328581929206848
576,19193,True,0.7519985879912521,True,0.4914529323577881
577,19227,True,0.7496670525182377,True,0.4862651824951172
578,19260,True,0.7472148519573789,True,0.44916877150535583
579,19293,True,0.7439216628219142,True,0.49518704414367676
580,19327,True,0.7455506631822297,True,0.45561280846595764
581,19360,True,0.7480831105600704,True,0.4463939964771271
582,19393,True,0.7504298939849391,True,0.46960151195526123
583,19427,True,0.7510583621985985,True,0.574536144733429
584,19460,True,0.753113767414382,True,0.6216117739677429
585,19493,True,0.7604207134608066,True,0.5968484878540039
586,19527,True,0.772740060632879,True,0.5340611934661865
587,19560,True,0.783692330121994,True,0.6077725291252136
588,19593,True,0.7983022530873617,True,0.6686055064201355
589,19627,True,0.8107097871375807,True,0.7389312386512756
590,19660,True,0.8177561317429398,True,0.7293893098831177
591,19693,True,0.8286684327053301,True,0.6928642392158508
592,19726,True,0.8380627532800039,True,0.6822551488876343
593,19760,True,0.8440914262424816,True,0.7092291116714478
594,19793,True,0.8499043069102548,True,0.6735548973083496
595,19826,True,0.8556098910895261,True,0.6529073119163513
596,19860,True,0.8611662008545615,True,0.6470323204994202
597,19893,True,0.8653591600331393,True,0.6281525492668152
598,19926,True,0.8663531045118967,True,0.6041826605796814
599,19960,True,0.8665064979683269,True,0.597469687461853
600,19993,True,0.8682839807235834,True,0.6117342114448547
601,20026,True,0.8717232337503722,True,0.5938796401023865
602,20060,True,0.8751383378650203,True,0.5486193895339966
603,20093,True,0.8777985627000983,True,0.561516284942627
604,20126,True,0.8795874534231244,True,0.5762041807174683
605,20160,True,0.8828107615311941,True,0.6295356750488281
606,20193,True,0.8861999051137404,True,0.6120063662528992
607,20226,True,0.8903965480399855,True,0.6491179466247559
608,20260,True,0.8948251343134678,True,0.7040640115737915
609,20293,True,0.8982562142791171,True,0.6779844164848328
610,20326,True,0.9023821995113835,True,0.6221776604652405
611,20360,True,0.9046116931871935,True,0.6295265555381775
612,20393,True,0.9077546442999984,True,0.6213804483413696
613,20426,True,0.908705391667106,True,0.6552913188934326
614,20460,True,0.9062707207419656,True,0.6362225413322449
615,20493,True,0.9043826081536033,True,0.6851195096969604
616,20526,True,0.8954372117013643,True,0.6416943073272705
617,20560,True,0.8850031341567184,True,0.6791586875915527
618,20593,True,0.8735264151385336,True,0.6672804355621338
619,20626,True,0.8693462258035486,True,0.6395178437232971
620,20660,True,0.8672813791217227,True,0.6559545397758484
621,20693,True,0.8671835868647604,True,0.44782012701034546
622,20726,True,0.8685987104069103,True,0.4057633876800537
623,20759,True,0.8738021724151842,True,0.6309168934822083
624,20793,True,0.8759901613900156,True,0.6517429947853088
625,20826,True,0.8785454883719935,True,0.6868090629577637
626,20859,True,0.8771950187105121,True,0.7035573124885559
627,20893,True,0.8760967832623106,True,0.6842269897460938
628,20926,True,0.8723090598077485,True,0.6414262056350708
629,20959,True,0.8698436572696223,True,0.6292014122009277
630,20993,True,0.8689088369860793,True,0.6078511476516724
631,21026,True,0.869266025947802,True,0.6036102175712585
632,21059,True,0.8671732960325299,True,0.6085753440856934
633,21093,True,0.868060237530506,True,0.6187387108802795
634,21126,True,0.8682258300709002,True,0.6264859437942505
635,21159,True,0.8746669138922836,True,0.6470720767974854
636,21193,True,0.8775958771055395,True,0.6352746486663818
637,21226,True,0.8815360033150875,True,0.5608741641044617
638,21259,True,0.8803095655007795,True,0.501655101776123
639,21293,True,0.8795775644706957,True,0.4234587550163269
640,21326,True,0.8746179866068291,True,0.3848531246185303
641,21359,True,0.8702058430873987,True,0.4800865948200226
642,21393,True,0.8688253633903734,True,0.41970837116241455
643,21426,True,0.8662487882556338,True,0.44182080030441284
644,21459,True,0.8689392389673175,True,0.3951170742511749
645,21493,True,0.8646651650920059,True,0.44387778639793396
646,21526,True,0.8598761405005599,True,0.4024898111820221
647,21559,True,0.8558603778029933,True,0.4315485656261444
648,21593,True,0.8476726575331255,True,0.434866338968277
649,21626,True,0.8362681983095227,True,0.43476858735084534
650,21659,True,0.8236305442723361,True,0.45575493574142456
651,21693,True,0.8165316545602047,True,0.452251136302948
652,21726,True,0.8143688801563147,True,0.47666633129119873
653,21759,True,0.8165623807545864,True,0.49072399735450745
654,21792,True,0.8156588032390132,True,0.4671967327594757
655,21826,True,0.8154725044062643,True,0.4582502841949463
656,21859,True,0.810567939823324,True,0.5307004451751709
657,21892,True,0.8117844787510958,True,0.43172571063041687
658,21926,True,0.8146909899783857,True,0.5132898092269897
659,21959,True,0.8219416222789071,True,0.6039155721664429
660,21992,True,0.8310627377394474,True,0.6134525537490845
661,22026,True,0.8390431097059539,True,0.7090708613395691
662,22059,True,0.843873631773573,True,0.7177667021751404
663,22092,True,0.8505811610005118,True,0.7243214249610901
664,22126,True,0.856705954580596,True,0.6729391813278198
665,22159,True,0.8612076956214327,True,0.709160327911377
666,22192,True,0.8662006249933532,True,0.7346796989440918
667,22226,True,0.8697414994239807,True,0.7450757026672363
668,22259,True,0.8745703299840292,True,0.7719825506210327
669,22292,True,0.8770868597608624,True,0.734592616558075
670,22326,True,0.8800776221535422,True,0.7335795164108276
671,22359,True,0.8818971659197952,True,0.6831287145614624
672,22392,True,0.8883848551547888,True,0.6043091416358948
673,22426,True,0.8928403908556158,True,0.7004598379135132
674,22459,True,0.8981501586509474,True,0.7565937638282776
675,22492,True,0.9024946707667727,True,0.7965426445007324
676,22526,True,0.9072550318457864,True,0.7972928881645203
677,22559,True,0.9104385664968779,True,0.7859316468238831
678,22592,True,0.9136821194128557,True,0.7408067584037781
679,22626,True,0.9166995792677908,True,0.7741532325744629
680,22659,True,0.91979667634675,True,0.8043296933174133
681,22692,True,0.9226484822504448,True,0.8028828501701355
682,22726,True,0.9253751491055344,True,0.8010520339012146
683,22759,True,0.9275092428380792,True,0.785241961479187
684,22792,True,0.9295415101629315,True,0.8110108375549316
685,22825,True,0.9311426227742975,True,0.7812541723251343
686,22859,True,0.9329948172424779,True,0.763237476348877
687,22892,True,0.9339501550703337,True,0.7451881170272827
688,22925,True,0.9363556757117762,True,0.7667192220687866
689,22959,True,0.9381821552912394,True,0.7371790409088135
690,22992,True,0.9382537783998431,True,0.6373077034950256
691,23025,True,0.9375605005206484,True,0.6967011094093323
692,23059,True,0.9359951904325774,True,0.7205253839492798
693,23092,True,0.9310055393161196,True,0.6798526048660278
694,23125,True,0.9239372556859796,True,0.6624634861946106
695,23159,True,0.9171485774444811,True,0.6830167770385742
696,23192,True,0.909226554812807,True,0.6575401425361633
697,23225,True,0.902331348621484,True,0.6250516176223755
698,23259,True,0.8956591486930847,True,0.6208882331848145
699,23292,True,0.8860604221170599,True,0.6248517036437988
700,23325,True,0.8792427570530863,True,0.6048221588134766
701,23359,True,0.8756923774878184,True,0.6007992029190063
702,23392,True,0.8742992462533893,True,0.5892603397369385
703,23425,True,0.8702183790279158,True,0.5584741234779358
704,23459,True,0.8666913915764202,True,0.6425846219062805
705,23492,True,0.8707476330525947,True,0.6656614542007446
706,23525,True,0.873190108573798,True,0.6715115904808044
707,23559,True,0.8740440950249181,True,0.6262809038162231
708,23592,True,0.8766877615090573,True,0.6983364224433899
709,23625,True,0.8747749346675295,True,0.6490111351013184
710,23659,True,0.8759420225114534,True,0.631960928440094
711,23692,True,0.8768319614005812,True,0.6584668159484863
712,23725,True,0.8825307687123617,True,0.6987261176109314
713,23759,True,0.8846804824742404,True,0.6317659020423889
714,23792,True,0.8868032188126536,True,0.6566092371940613
715,23825,True,0.8902741742856575,True,0.6642008423805237
716,23858,True,0.8938458092284925,True,0.6676052212715149
717,23892,True,0.8955652244163282,True,0.6503161191940308
718,23925,True,0.8931963263135968,True,0.6419771909713745
719,23958,True,0.8927485653848359,True,0.6697102189064026
720,23992,True,0.8917625862540621,True,0.7078854441642761
721,24025,True,0.891239530209339,True,0.7068839073181152
722,24058,True,0.8880364912928957,True,0.7168334722518921
723,24092,True,0.884354237354163,True,0.7028566598892212
724,24125,True,0.8811766667799517,True,0.7089298367500305
725,24158,True,0.8776506185531616,True,0.6719200611114502
726,24192,True,0.8741008088444219,True,0.68646240234375
727,24225,True,0.8715989156202837,True,0.6572644710540771
728,24258,True,0.8690097738396038,True,0.6471502184867859
729,24292,True,0.8687381319927446,True,0.651218831539154
730,24325,True,0.8708015048142635,True,0.6973902583122253
731,24358,True,0.8737506252346616,True,0.6379078030586243
732,24392,True,0.8765886507251046,True,0.699150562286377
733,24425,True,0.8786729538079464,True,0.7226346135139465
734,24458,True,0.8798416130470507,True,0.7117864489555359
735,24492,True,0.8793745230544697,True,0.6966184377670288
736,24525,True,0.8806527284058657,True,0.6728583574295044
737,24558,True,0.8814721649343317,True,0.6757196187973022
738,24592,True,0.882503887017568,True,0.6331335306167603
739,24625,True,0.8825531376130653,True,0.6811773180961609
740,24658,True,0.8839263943108645,True,0.6662495136260986
741,24692,True,0.8869196528738196,True,0.6599787473678589
742,24725,True,0.8874518717780258,True,0.677127480506897
743,24758,True,0.8890800972779592,True,0.6751974821090698
744,24792,True,0.8882475558555487,True,0.7039585113525391
745,24825,True,0.8869789143403372,True,0.6755711436271667
746,24858,True,0.8849693003929022,True,0.6666445136070251
747,24891,True,0.88766236558105,True,0.6661861538887024
748,24925,True,0.8886024988058842,True,0.6871100664138794
749,24958,True,0.8896374512802471,True,0.6581256985664368
750,24991,True,0.8890440707856958,True,0.7028178572654724
751,25025,True,0.8889203631516659,True,0.7286351323127747
752,25058,True,0.8880391148003665,True,0.674313485622406
753,25091,True,0.8885407809055212,True,0.6771197319030762
754,25125,True,0.8900816684419458,True,0.6959097981452942
755,25158,True,0.8873015118367744,True,0.7119691967964172
756,25191,True,0.8887533699021195,True,0.719889223575592
757,25225,True,0.8900844843098612,True,0.6968380212783813
758,25258,True,0.8916380549922134,True,0.7112839221954346
759,25291,True,0.8912005776708777,True,0.6964043974876404
760,25325,True,0.8876943344419653,True,0.7098004221916199
761,25358,True,0.8872372255180822,True,0.7298911809921265
762,25391,True,0.886118719072053,True,0.6906764507293701
763,25425,True,0.8812271293365594,True,0.6569584012031555
764,25458,True,0.882002235362024,True,0.69199138879776
765,25491,True,0.8825104805556211,True,0.7357608079910278
766,25525,True,0.8870688451058937,True,0.6610185503959656
767,25558,True,0.8875472617871834,True,0.6798676252365112
768,25591,True,0.8912287029353055,True,0.6856256127357483
769,25625,True,0.8931623019955375,True,0.700175404548645
770,25658,True,0.8932505259008119,True,0.6428850889205933
771,25691,True,0.8951326265479579,True,0.668755829334259
772,25725,True,0.8949335479375088,True,0.6660280227661133
773,25758,True,0.896512893113223,True,0.6964268684387207
774,25791,True,0.8961073151140502,True,0.6549007892608643
775,25825,True,0.8937013474377719,True,0.7242904901504517
776,25858,True,0.8927688643787847,True,0.6602561473846436
777,25891,True,0.8888890923875751,True,0.635899543762207
