frame,timestamp_ms,angle_l_elbow,angle_r_elbow,angle_l_shoulder,angle_r_shoulder,angle_l_knee,angle_r_knee,angle_l_hip,angle_r_hip,torso_tilt_deg,head_tilt_deg,center_of_mass_x,center_of_mass_y,shoulder_level_diff,hip_level_diff,symmetry_elbow_diff,symmetry_shoulder_diff,symmetry_knee_diff,symmetry_hip_diff,symmetry_mean_diff,foot_separation,foot_height_diff,left_wrist_speed,left_wrist_accel,left_wrist_jerk,right_wrist_speed,right_wrist_accel,right_wrist_jerk,left_ankle_speed,left_ankle_accel,left_ankle_jerk,right_ankle_speed,right_ankle_accel,right_ankle_jerk,left_shoulder_speed,left_shoulder_accel,left_shoulder_jerk,right_shoulder_speed,right_shoulder_accel,right_shoulder_jerk,hand_left_thumb_curl_angle,hand_left_thumb_extended,hand_left_thumb_tip_to_wrist,hand_left_index_curl_angle,hand_left_index_extended,hand_left_index_tip_to_wrist,hand_left_middle_curl_angle,hand_left_middle_extended,hand_left_middle_tip_to_wrist,hand_left_ring_curl_angle,hand_left_ring_extended,hand_left_ring_tip_to_wrist,hand_left_pinky_curl_angle,hand_left_pinky_extended,hand_left_pinky_tip_to_wrist,hand_left_thumb_to_index_tip,hand_left_thumb_to_middle_tip,hand_left_thumb_to_ring_tip,hand_left_thumb_to_pinky_tip,hand_left_index_middle_spread,hand_left_middle_ring_spread,hand_left_ring_pinky_spread,hand_left_orientation_deg,hand_right_thumb_curl_angle,hand_right_thumb_extended,hand_right_thumb_tip_to_wrist,hand_right_index_curl_angle,hand_right_index_extended,hand_right_index_tip_to_wrist,hand_right_middle_curl_angle,hand_right_middle_extended,hand_right_middle_tip_to_wrist,hand_right_ring_curl_angle,hand_right_ring_extended,hand_right_ring_tip_to_wrist,hand_right_pinky_curl_angle,hand_right_pinky_extended,hand_right_pinky_tip_to_wrist,hand_right_thumb_to_index_tip,hand_right_thumb_to_middle_tip,hand_right_thumb_to_ring_tip,hand_right_thumb_to_pinky_tip,hand_right_index_middle_spread,hand_right_middle_ring_spread,hand_right_ring_pinky_spread,hand_right_orientation_deg
23,766,,,,,,,,,,8.756079681602744,,,6.999999999979245e-06,,,,,,,,,,,,,,,,,,,,,0.036132358367719636,0.2570779017559512,5.12303377982798,0.03375348912015307,0.09500253339300756,4.663396600342601,,False,,,False,,,False,,,False,,,False,,,,,,,,,,,False,,,False,,,False,,,False,,,False,,,,,,,,,
24,800,,,,,,,,,,7.865873267450446,,,1.6000000000016e-05,,,,,,,,,,,,,,,,,,,,,0.03390564292916926,0.09524669763703264,4.463384801032339,0.03210726785088885,0.007331796990069509,2.557890915094241,,False,,,False,,,False,,,False,,,False,,,,,,,,,,,False,,,False,,,False,,,False,,,False,,,,,,,,,
25,833,,,,,,,,,,6.4774082687907875,,,-0.0007540000000000324,,,,,,,,,,,,,,,,,,,,,0.03853970702019554,0.393572853409617,8.893417203687797,0.03408933898469176,0.08098957222247088,2.3295642802255188,,False,,,False,,,False,,,False,,,False,,,,,,,,,,,False,,,False,,,False,,,False,,,False,,,,,,,,,
26,866,,,,,,,,,,6.216254264767877,,,-0.0009390000000000231,,,,,,,,,,,,,,,,,,,,,0.03755088887710866,0.6210295850978804,6.700269003787239,0.027918055311563227,0.15433329085640765,5.8887857872025435,,False,,,False,,,False,,,False,,,False,,,,,,,,,,,False,,,False,,,False,,,False,,,False,,,,,,,,,
27,900,,,,,,,,,,5.363619671974036,,,0.0005399999999999849,,,,,,,,,,,,,,,,,,,,,0.03508728985239165,0.555179792315847,4.4546015367628895,0.02845546201472213,0.31662396591939496,5.651438872861488,,False,,,False,,,False,,,False,,,False,,,,,,,,,,,False,,,False,,,False,,,False,,,False,,,,,,,,,
28,933,,,,,,,,,,4.578678973490563,,,0.0007210000000000827,,,,,,,,,,,,,,,,,,,,,0.04039190480028304,0.4110738587319482,3.969044474750593,0.04280913160751799,0.36223252449514404,1.1424064165775643,,False,,,False,,,False,,,False,,,False,,,,,,,,,,,False,,,False,,,False,,,False,,,False,,,,,,,,,
29,966,,,,,,,,,,4.563647970869476,,,0.0019250000000000655,,,,,,,,,,,,,,,,,,,,,0.04659766925281404,0.4033067078788494,2.997944016048206,0.05051689723016677,0.2637346530942412,2.2464908084398405,,False,,,False,,,False,,,False,,,False,,,,,,,,,,,False,,,False,,,False,,,False,,,False,,,,,,,,,
30,1000,,,,,,,,,,4.430515160786562,,,0.0011490000000000666,,,,,,,,,,,,,,,,,,,,,0.05097141031991864,0.4540086051556126,5.890508232885911,0.05943531813814733,0.2730076911631706,3.918173698735107,,False,,,False,,,False,,,False,,,False,,,,,,,,,,,False,,,False,,,False,,,False,,,False,,,,,,,,,
31,1033,,,,,,,,,,4.741938176113149,,,-0.0009479999999999489,,,,,,,,,,,,,,,,,,,,,0.061995464765457586,0.28671092398966075,18.56212005984649,0.06874557293150088,0.040072498919172576,10.936000347323072,,False,,,False,,,False,,,False,,,False,,,,,,,,,,,False,,,False,,,False,,,False,,,False,,,,,,,,,
32,1066,,,,,,,,,,4.86449965895662,,,-0.00020900000000001473,,,,,,,,,,,,,,,,,,,,,0.044850702842681785,0.9024290256369565,17.725328624891766,0.060508203601320185,0.4588239590335696,9.46126307147202,,False,,,False,,,False,,,False,,,False,,,,,,,,,,,False,,,False,,,False,,,False,,,False,,,,,,,,,
33,1100,,,,,,,,,,5.9340715228415934,,,-0.0010130000000000416,,,,,,,,,,,,,,,,,,,,,0.008294920188061713,1.2012007481019067,3.167845414224597,0.03999984922423034,0.6189252801312248,9.099747777943904,,False,,,False,,,False,,,False,,,False,,,,,,,,,,,False,,,False,,,False,,,False,,,False,,,,,,,,,
34,1133,,,,,,,,,,7.266820608144953,,,-0.0031839999999999646,,,,,,,,,,,,,,,,,,,,,0.035682620656465866,0.9744959430583559,15.625611701754062,0.019504844936806483,0.8681677121304687,11.592368717310311,,False,,,False,,,False,,,False,,,False,,,,,,,,,,,False,,,False,,,False,,,False,,,False,,,,,,,,,
35,1166,,,,,,,,,,7.624045592504871,,,-0.003478999999999899,,,,,,,,,,,,,,,,,,,,,0.06210943140134297,0.4704028934018187,23.26866533629393,0.02106584806671229,1.2578544800154687,7.192529189312344,,False,,,False,,,False,,,False,,,False,,,,,,,,,,,False,,,False,,,False,,,False,,,False,,,,,,,,,
36,1200,,,,,,,,,,8.585332396293367,,,-0.0027969999999999384,,,,,,,,,,,,,,,,,,,,,0.0594839919551803,0.7242994919894614,18.459469320847788,0.06536229275543091,1.2820520694949673,9.177903497498555,,False,,,False,,,False,,,False,,,False,,,,,,,,,,,False,,,False,,,False,,,False,,,False,,,,,,,,,
37,1233,,,,,,,,,,9.309883103537796,,,-0.0023039999999999727,,,,,,,,,,,,,,,,,,,,,0.052170619725351565,1.0920819060154223,11.97619540842873,0.10259470123822093,0.7421556749042526,20.979769201846874,,False,,,False,,,False,,,False,,,False,,,,,,,,,,,False,,,False,,,False,,,False,,,False,,,,,,,,,
38,1266,,,,,,,,,,9.24087235166002,,,0.003326000000000051,,,,,,,,,,,,,,,,,,,,,0.060651748594798285,1.2385044267966583,9.96855448556448,0.1119699937949441,0.2294866435390485,17.88930758320859,,False,,,False,,,False,,,False,,,False,,,,,,,,,,,False,,,False,,,False,,,False,,,False,,,,,,,,,
39,1300,,,,,,,,,,8.234230266777267,,,0.00035200000000001896,,,,,,,,,,,,,,,,,,,,,0.07887709396011547,0.8454967981620988,18.281899397265057,0.09586065624660693,0.5821583811146361,9.548365378420067,,False,,,False,,,False,,,False,,,False,,,,,,,,,,,False,,,False,,,False,,,False,,,False,,,,,,,,,
40,1333,,,,,,,,,,7.393083464649536,,,0.0007619999999999294,,,,,,,,,,,,,,,,,,,,,0.08293436517106981,0.37519546894481587,16.35691406491237,0.08426693066664653,0.8645041404866866,4.9140813588224255,,False,,,False,,,False,,,False,,,False,,,,,,,,,,,False,,,False,,,False,,,False,,,False,,,,,,,,,
41,1366,,,,,,,,,,7.3802222831971775,,,-0.003130999999999995,,,,,,,,,,,,,,,,,,,,,0.07127603142933174,0.6548318288716667,5.373627654779776,0.08163015356379044,0.7977603517001594,11.216829531361162,,False,,,False,,,False,,,False,,,False,,,,,,,,,,,False,,,False,,,False,,,False,,,False,,,,,,,,,
42,1400,,,,,,,,,,7.355474231203261,,,-0.0007460000000000244,,,,,,,,,,,,,,,,,,,,,0.058175766000044975,0.5845762609388854,8.28631902112876,0.08639294120677622,0.5941762859988209,17.23843950071518,,False,,,False,,,False,,,False,,,False,,,,,,,,,,,False,,,False,,,False,,,False,,,False,,,,,,,,,
43,1433,,,,,,,,,,7.100306518188628,,,-0.0015330000000000066,,,,,,,,,,,,,,,,,,,,,0.0516044866439282,0.21443234716726478,12.310044772066743,0.11850245953384513,0.9043501989829527,4.790629034313658,,False,,,False,,,False,,,False,,,False,,,,,,,,,,,False,,,False,,,False,,,False,,,False,,,,,,,,,
